country_region,data_quality,hdi,per_capita_gdp,region,income_group,population_millions,cropland_footprint,grazing_footprint,forest_product_footprint,carbon_footprint,fish_footprint,built_up_land,total_ecological_footprint_production,cropland_footprint_2,grazing_footprint_2,forest_product_footprint_2,carbon_footprint_2,fish_footprint_2,built_up_land_2,total_ecological_footprint_consumption,cropland,grazing_land,forest_land,fishing_ground,built_up_land_3,total_biocapacity,ecological_deficit_or_reserve,number_of_earths_required,number_of_countries_required
Dominican Republic,3A,0.718,6193.765,Latin America,UM,10.406,0.249682211423828,0.110682756840473,0.0366677324345729,0.719910080496329,0.0106873991600957,0.0528050864513039,1.1804352668066,0.375748000416892,0.114228908558424,0.109195991477432,0.903590588709897,0.0334400474276677,0.0528050864513039,1.58900862304162,0.249682211423828,0.110682756840473,0.158363518551423,0.0242130307198773,0.0528050864513039,0.595746603986906,-0.993262019054714,0.944689431449825,2.66725586416695
Ecuador,2A,0.739,5428.714,Latin America,UM,15.903,0.363882250635658,0.185910850108927,0.229186473305479,0.886293079438966,0.705955193162101,0.0739466219457405,2.44517446859687,0.311299359639775,0.188228200004159,0.238678550882887,1.15902381809815,0.0718624931550455,0.0739466219457405,2.04303904372576,0.363882250635658,0.185910850108927,1.34210088958492,0.105493916857162,0.0739466219457405,2.07133452913241,0.0282954854066499,1.21461731840868,0.986339490309901
Egypt,2B,0.688,2608.375,Africa,LM,89.58,,,,,,,1.39045593041739,,,,,,,1.98413193396522,,,,,,0.473452313987026,-1.51067961997819,1.17959615916442,4.19077460464074
El Salvador,3A,0.678,3668.199,Latin America,LM,6.108,0.258053147022733,0.132767078669152,0.343151724424976,0.354548037044372,0.228773231166715,0.0439069525358667,1.36120017086381,0.403070005504998,0.205709887827713,0.411378394896784,0.752881332056598,0.180847516460445,0.0439069525358667,1.9977940892824,0.258053147022733,0.153462700012674,0.0426353496497878,0.115858751078422,0.0439069525358667,0.613916900299483,-1.38387718898292,1.18771851517421,3.25417672702581
Equatorial Guinea,3A,0.582,16028.25,Africa,HI,0.821,0.124190567637746,0.00851354027349307,0.674630305313202,2.23943668140012,0.0704919957770287,0.025603542567655,3.14286663296924,0.312422563803654,0.0211999947216737,0.260677684001571,2.23943668140012,0.160503738197484,0.025603542567655,3.01984420469216,0.124190567637746,0.132756096996975,2.71055541405074,0.913622751702249,0.025603542567655,3.90672837295537,0.88688416826321,1.79534262019103,0.772985453915165
Eritrea,3A,0.418,,Africa,LI,5.11,0.0817955760679545,0.223336592831003,0.0783764066641447,0.0470155506202395,0.0157891711159531,0.0252892532516164,0.471602550550911,0.112316272944794,0.223013371557318,0.0792821456561326,0.0470155506202395,0.0158753437759654,0.0252892532516164,0.502791937806066,0.0817955760679545,0.223336592831003,0.101964509380917,1.12161908089699,0.0252892532516164,1.55400501242848,1.05121307462241,0.298917339387608,0.323545891927556
Estonia,3A,0.863,17453.367,EU-28,HI,1.316,1.22784106270786,0.0857933682216935,4.36533566278576,4.96559313561724,0.195443615665763,0.0732135841636719,10.913220429162,0.644639283008176,0.126057296705161,2.84591285943531,3.20338741794734,0.0720634326704312,0.0732135841636719,6.96527387393009,1.22784106270786,0.0857933682216935,4.01579035388842,4.32605428896774,0.0732135841636719,9.72869265794939,2.7634187840193,4.14095966531642,0.715951682186066
Ethiopia,3A,0.441,452.778,Africa,LI,96.959,0.356432420017168,0.115087319147665,0.444642575537264,0.0424694802423994,0.00204549667188318,0.0716131527633948,1.03229044437977,0.349258894145874,0.109148095085291,0.450025025566822,0.106644070595376,0.00209824319519639,0.0716131527633948,1.08878748135195,0.356432420017168,0.115087319147665,0.0442122069646278,0.039553169235472,0.0716131527633948,0.626898268128328,-0.461889213223622,0.647300468866694,1.73678495651717
Fiji,3A,0.734,4084.2,Asia-Pacific,UM,0.886,0.298339771239026,0.0902392575425792,0.654394665591918,0.453732639259414,0.564374733058181,0.0456407361934761,2.10672180288459,0.57644634656384,0.18767515103254,0.74824278978432,0.981558591458272,1.35771489723117,0.0456407361934761,3.89727851226362,0.298339771239026,0.0902392575425792,1.28693207203946,0.65041824823705,0.0456407361934761,2.37157008525159,-1.52570842701203,2.31699046094824,1.64333263288324
Finland,2A,0.893,45239.367,EU-28,HI,5.48,0.877661268184831,0.0473441692341246,6.90052065547688,2.96218850354106,0.172670992274056,0.155198053719106,11.1155836424301,1.00677199920205,0.172300932771268,0.494217578529226,4.01466304809879,0.250968989816786,0.155198053719106,6.09412060213722,0.877661268184831,0.0473441692341246,9.47764947418354,2.30645490041867,0.155198053719106,12.8643078657403,6.77018726360308,3.62304599442623,0.473723162236099
"For results in acres, multiply hectare numbers by 2.471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,3A,0.894,41431.039,EU-28,HI,64.159,1.33207767889399,0.159239644802443,0.445924934428251,1.62911753716671,0.12506923941671,0.164222480552944,3.85565151526105,0.949670416689897,0.262003435502322,0.522114031016319,2.5943110568568,0.205771414212452,0.164222480552944,4.69809283483073,1.33207767889399,0.159239644802443,0.957672575825179,0.112552390540405,0.164222480552944,2.72576477061496,-1.97232806421577,2.79308657277091,1.72358704077417
French Guiana,2A,,35657.516,Latin America,,0.261,0.106051503223648,0.0641108735754093,0.443156125485827,0.964446975939157,0.121882012043157,0.00563359644577776,1.70528108671298,0.106051503223648,0.0641108735754093,0.433611236479763,1.86326244177569,0.121882012043157,0.00563359644577776,2.59455166354344,0.106051503223648,0.0641108735754093,87.6161699583271,15.067959220448,0.00563359644577776,102.85992515202,100.265373488477,1.54249983314021,0.0252241255251632
French Polynesia,2A,,,Asia-Pacific,HI,0.28,0.203573103000907,0.0167615748872561,0.00877848197927245,0.986937103211875,0.991451071048994,0,2.2075013341283,0.767588084731191,0.620122779692002,0.115157839023694,1.75407642140951,0.845386820700499,0,4.1023319455569,0.203573103000907,0.0326755934207359,0.707486138969459,0.41590089875055,0,1.35963573414165,-2.74269621141525,2.43889779896122,3.01722869040857
"GDP per capita (Constant 2010 US$) source: The World Bank. 2016. ""World Development Indicators."" URL: http://data.worldbank.org/data-catalog/world-development-indicators",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,2A,0.694,9508.148,Africa,UM,1.688,0.258422423203719,0.0271883680379244,1.16578241713687,0.69289351151351,0.105552458362049,0.0343402173705134,2.28417939562458,0.534796282563934,0.105332063571732,0.902084741132826,0.926120166735431,0.212526242253142,0.0343402173705134,2.71519971362758,0.258422423203719,3.5108608692148,19.0300879559523,2.86205424350119,0.0343402173705134,25.6957657092426,22.980565995615,1.61422690635228,0.105667203863512
Gambia,3A,0.45,530.318,Africa,LI,1.928,0.166488005517226,0.0365816518581444,0.210969279387686,0.0915460387331041,0.0995524741803353,0.0205466030068795,0.625684052683376,0.363243800294782,0.0436851643209584,0.19720128990719,0.239146171664233,0.10080112601727,0.0205466030068795,0.964624155211312,0.166488005517226,0.0365816518581444,0.189759297090419,0.29935872710544,0.0205466030068795,0.71273428457811,-0.251889870633202,0.573483511376435,1.35341343342604
Georgia,3A,0.768,3851.723,Middle East/Central Asia,LM,4.035,0.132548709904047,0.27354560024399,0.0640293980264262,0.765619996179976,0.00524776105556274,0.0306980225813296,1.27168948799133,0.353940926850838,0.258615630719127,0.147755966083148,1.09362127411731,0.012755983670355,0.0306980225813296,1.89738780402211,0.132548709904047,0.394555049482762,0.648434634718679,0.049078733159424,0.0306980225813296,1.25531514984624,-0.64207265417587,1.12802547439324,1.51148323530909
Germany,3A,0.924,45022.566,EU-28,HI,80.646,0.805887551667499,0.0641274841307229,0.432245901854774,3.21327983520665,0.0242628075440476,0.156701515495768,4.69650509589946,0.914828958741419,0.170903873798554,0.511525779962844,3.24154937028364,0.0519458359886375,0.156701515495768,5.04745533427086,0.805887551667499,0.0641274841307229,0.688715355389081,0.0750768864094176,0.156701515495768,1.79050879309249,-3.25694654117837,3.0007878125126,2.81900616949952
Ghana,3A,0.575,1659.776,Africa,LM,26.787,0.704182546331974,0.054704776336645,0.670958321627749,0.18345435457694,0.110480871959947,0.0809725246278848,1.80475339546114,0.571823214512924,0.0733988554774203,0.66339483397292,0.385263375072443,0.180419475960064,0.0809725246278848,1.95527227962366,0.704182546331974,0.243915150575234,0.274124782320307,0.0574594398415928,0.0809725246278848,1.36065444369699,-0.59461783592667,1.16243866230983,1.43700870465763
Greece,3A,0.865,22565.68,EU-28,HI,11.001,0.995684471879116,0.144112590613575,0.0608134481474257,2.17810825403936,0.0376801173969401,0.057068144347019,3.47346702642343,1.05470305645408,0.327646760182881,0.276551909312783,2.47973905019643,0.0978999657693224,0.057068144347019,4.29360888626252,0.995684471879115,0.144112590613575,0.231897469254175,0.175215821929934,0.057068144347019,1.60397849802382,-2.6896303882387,2.55261480574421,2.67684940387446
Grenada,2B,0.751,7932.668,Latin America,UM,0.106,,,,,,,1.85664316622355,,,,,,,3.10287448380638,,,,,,2.17661845539643,-0.92625602840995,1.84470536500697,1.42554818283081
Guadeloupe,3A,,,Latin America,,0.466,0.115178629071458,0.0269690283792408,0.0128266102950795,1.89357503865756,0.0675789516620866,0.00294125853148761,2.11906951659691,0.115916973755253,0.0269690283792408,0.159871661059054,3.60189897105986,0.239324760680418,0.00294125853148761,4.14692265346531,0.115178629071458,0.0269690283792408,0.132142361406053,0.178567455731389,0.00294125853148761,0.455798733119628,-3.69112392034568,2.46540764282934,9.09814431708154
Guatemala,2A,0.637,3007.9,Latin America,LM,16.015,0.45077834729314,0.150137888057826,0.497045458928246,0.371255890236264,0.033829264588815,0.0885534934593427,1.59160034256363,0.415715609021503,0.157623043099581,0.572433947830047,0.56726904990218,0.0379905575454495,0.0885534934593427,1.8395857008581,0.45077834729314,0.150137888057826,0.314556797596747,0.0444103668895551,0.0885534934593427,1.04843689329661,-0.79114880756149,1.09366125812481,1.7545984051304
Guinea,3A,0.414,699.964,Africa,LI,12.276,0.36145052215492,0.380351927242492,0.41873619499807,0.0686121234708625,0.0450255546498168,0.0431268496180373,1.3173031721342,0.405745050663346,0.383709924320166,0.41963465216079,0.166816448080027,0.0434256799979618,0.0431268496180373,1.46245860484033,0.36145052215492,0.708684561820403,0.587522171926236,0.287078997854256,0.0431268496180373,1.98786310337385,0.52540449853352,0.869453549774304,0.735693822355377
Guinea-Bissau,3A,0.421,545.898,Africa,LI,1.801,0.519745425187312,0.332208350481991,0.639428787739631,0.0518202815467089,0.0134288377806582,0.0659657142289154,1.62259739696522,0.173052112496102,0.335934853082129,0.600608906633059,0.102002390448888,0.00200355095191016,0.0659657142289154,1.279567527841,0.519745425187312,0.332208350481991,0.310121300133452,1.67132120557773,0.0659657142289154,2.8993619956094,1.6197944677684,0.760722064593926,0.441327274682738
Guyana,3A,0.638,3598.291,Latin America,LM,0.764,0.787026305998697,0.0796741222370307,0.913250649882604,0.904506336651823,0.0721061953478403,0.0702008239766687,2.82676443409466,0.639213442984603,0.110549008992834,0.774170850102806,1.23889142786531,0.0389830328042236,0.0702008239766687,2.87200858672645,0.787026305998697,1.58379099341942,60.9847736462379,5.37608611863898,0.0702008239766687,68.8018778882717,65.9298693015453,1.70745213057447,0.0417431714784056
"HDI source:  United Nations Development Programme. 2016. ""Human Development Report 2016."" URL:http://hdr.undp.org/en/data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,3A,0.49,728.78,Latin America,LI,10.572,0.236820037563443,0.0314881988218406,0.0915954814937201,0.100730569642356,0.00255639485045984,0.0357933313860804,0.4989840137579,0.350894578959738,0.0364174257693446,0.096239284545376,0.136766739803962,0.0170080714755149,0.0357933313860804,0.673119431940016,0.236820037563443,0.0314881988218406,0.00783949258675379,0.011670644390799,0.0357933313860804,0.323611704748917,-0.349507727191099,0.400179586338587,2.08002189680461
Honduras,2B,0.623,2059.475,Latin America,LM,7.962,,,,,,,1.51562637869954,,,,,,,1.66132698721893,,,,,,1.72955000770699,0.0682230204880601,0.98768378235981,0.960554467818766
Hungary,2A,0.834,14119.07,EU-28,HI,9.89,1.74428092250065,0.0250546504833061,0.327215132101619,1.50803803705712,0.0019181006522671,0.179789230096405,3.78629607289137,0.911376880373426,0.0638427816654793,0.372966595401761,2.0549763310807,0.02078737697998,0.179789230096405,3.60373919559775,1.74428092250065,0.0593043951775708,0.694481443211219,0.00477293662156431,0.179789230096405,2.68262892760741,-0.921110267990339,2.14247693965693,1.34336104353123
Income groups reflect current World Bank classification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,3A,0.615,1646.781,Asia-Pacific,LM,1295.292,0.349075930152536,0.00325169052254403,0.118203654839095,0.54055197817989,0.0207235512782144,0.0499855064810094,1.08179231145329,0.334493713759791,0.00790494588208859,0.128853718361852,0.582396737302258,0.0164481532794449,0.0499855064810094,1.12008277506644,0.349075930152536,0.00325169052254403,0.021468208384059,0.0283921970832562,0.0499855064810094,0.452173532623404,-0.667909242443036,0.665905989816987,2.47710822119106
Indonesia,3A,0.686,3692.943,Asia-Pacific,LM,254.455,0.494505932971163,0.0175188133682602,0.281982004782516,0.593186575983419,0.273672622266316,0.0625212436461181,1.72338719301779,0.46463014099446,0.0299152771597875,0.210052490235508,0.612463150934887,0.228497409529233,0.0625212436461181,1.60807971249999,0.494505932971162,0.0553224397922542,0.28425842230909,0.374437113335153,0.0625212436461181,1.27104515205378,-0.33703456044621,0.956027479838178,1.26516332633945
"Iran, Islamic Republic of",2A,0.774,6161.104,Middle East/Central Asia,UM,78.144,0.361002660631708,0.069917299457917,0.00686353424722562,2.65477437024502,0.145799102598902,0.0714249004602042,3.30978186764097,0.565358961556144,0.0901029437909001,0.0584116969990021,2.48207025980528,0.136678961607384,0.0714249004602042,3.40404772421891,0.361002660631708,0.069917299457917,0.0612791134917947,0.191500057589426,0.0714249004602042,0.75512403163105,-2.64892369258786,2.02375736833003,4.50793191797412
Iraq,2A,0.649,5203.442,Middle East/Central Asia,LM,35.273,0.23363054692465,0.0176692213346359,0.00246911828325625,1.43112447126852,0.00230491842812909,0.0506200994191203,1.73781837565831,0.479828050634233,0.0325264569150267,0.0190957689742413,1.47286036337596,0.0117556903219271,0.0506200994191203,2.06668642964051,0.23363054692465,0.0176692213346359,0.04395518596405,0.00204916363743258,0.0506200994191203,0.347924217279889,-1.71876221236062,1.22867604359818,5.94004765117559
Ireland,3A,0.92,54527.289,EU-28,HI,4.675,0.624770473828395,0.745028694881531,0.413615677425474,2.58918720297806,0.399186329981489,0.101228201801792,4.87301658089674,1.04542383378963,0.411332701165712,0.427701270265719,2.5845240911882,0.136440491186868,0.101228201801792,4.70665058939792,0.624770473828394,0.745028694881531,0.495852342737401,1.47576357993552,0.101228201801792,3.44264329318464,-1.26400729621328,2.79817428606543,1.36716185458877
Israel,3A,0.898,32661.295,Middle East/Central Asia,HI,7.939,0.154900036807918,0.00647162631837102,0.00232409534281591,2.80587831035832,0.00153899007693536,0.0591346583162835,3.03024771722064,0.807150691222481,0.240854678637193,0.335019231382087,3.15395140944996,0.0834500370329919,0.0591346583162835,4.679560706041,0.154900036807918,0.00647162631837102,0.0321265238532043,0.0155910797012681,0.0591346583162835,0.268223924997045,-4.41133678104396,2.78206894457427,17.4464701688806
Italy,3A,0.881,33626.055,EU-28,HI,59.821,0.445813415952195,0.0419249529795161,0.0937918638895929,1.91814066522385,0.0180289957707502,0.0490137105684759,2.56671360438438,0.814513509055094,0.312491955819661,0.461416286767315,2.52639525212284,0.128279297983943,0.0490137105684759,4.29211001231733,0.445813415952195,0.0419249529795161,0.338046492724072,0.0621876993563199,0.0490137105684759,0.936986271580579,-3.35512374073675,2.55172370272905,4.58076083129487
Jamaica,2A,0.729,4714.861,Latin America,UM,2.783,0.157791722686009,0,0.111552284960631,0.926386770753796,0.00652831576679138,0.0455664328760487,1.24782552704328,0.427423141718417,0.0772632866281461,0.181303603955259,0.960811097669543,0.0808691807820372,0.0455664328760487,1.77323674362945,0.157791722686009,0,0.102174447018615,0.114202505115809,0.0455664328760487,0.419735107696481,-1.35350163593297,1.05421580907391,4.22465672066611
Japan,3A,0.902,46466.121,Asia-Pacific,HI,126.795,0.092488877151447,0.000030671508505147,0.118810418152124,3.41192538910391,0.218571195900817,0.0588178161981729,3.90064436801497,0.463006882990811,0.108003985258485,0.251481562706134,3.52381404317483,0.339120243461261,0.0588178161981729,4.7442445337897,0.092488877151447,0.00472719788862618,0.347431442691908,0.101072644764661,0.0588178161981729,0.604537978694815,-4.13970655509488,2.82052444920391,7.84771958253545
Jordan,3A,0.741,3348.827,Middle East/Central Asia,UM,7.416,0.0911485570790547,0.0168002833129417,0.0176992006067855,1.20022414332996,0.000835103234782832,0.0738255665577353,1.40053285412126,0.496958088907965,0.140427947105603,0.180530125937915,1.21265716146844,0.0316596541051997,0.0738255665577353,2.13605854408286,0.0911485570790547,0.0168002833129417,0.0247077091302614,0.00276259617252484,0.0738255665577353,0.209244712252518,-1.92681383183034,1.26991880490275,10.2084230520724
Kazakhstan,3A,0.793,10645.456,Middle East/Central Asia,UM,17.372,1.30475779255194,0.129746206837731,0.00936417580275368,4.75640925163495,0.0138571720076421,0.039621472637676,6.25375607147269,0.94730716423187,0.185312933483043,0.110009523345339,4.50513847848816,0.0259545902586918,0.039621472637676,5.81334416244478,1.30475779255194,1.8248910181424,0.224246759315603,0.0533431887377898,0.039621472637676,3.44686023138541,-2.36648393105937,3.45612019469719,1.68656219637551
Kenya,3A,0.55,1075.639,Africa,LI,44.864,0.225740130670435,0.229289561029356,0.242482205554783,0.111686368569413,0.0434102373986763,0.0432607942801691,0.895869297502832,0.255564548717306,0.227882941600849,0.260645028267285,0.208100253963869,0.0436591825697251,0.0432607942801691,1.0391127493992,0.225740130670435,0.229289561029356,0.0164891250182283,0.0180236904581162,0.0432607942801691,0.532803301456304,-0.506309447942896,0.61776809654008,1.95027460708109
Kiribati,1B,0.586,1565.243,Asia-Pacific,LM,0.11,,,,,,,29.1954749394083,,,,,,,5.8433564843258,,,,,,1.28774783851562,-4.55560864581018,3.47396296967219,4.53765582791535
"Korea, Democratic People's Republic of",3A,,,Asia-Pacific,LI,25.027,0.240931108480577,0.00148269490638639,0.136185102061817,2.36520645659984,0.0189069807020867,0.0583247515172508,2.82103709426795,0.28559769908423,0.00165277810741583,0.13745134343549,2.36520645659984,0.0243606308076167,0.0583247515172508,2.87259365955184,0.240931108480577,0.00148269490638639,0.197414207289947,0.0941765188573285,0.0583247515172508,0.592329281051489,-2.28026437850035,1.70779996513419,4.84965668834146
"Korea, Republic of",3A,0.899,24323.572,Asia-Pacific,HI,50.074,0.137412150243595,0.000887256616010398,0.0669206348121138,4.18681007502894,0.402835740238315,0.0615564170290969,4.85642227396807,0.712895527327246,0.126808448083849,0.216904768302615,4.21878391267127,0.478766875106332,0.0615564170290969,5.81571594852041,0.137412150243595,0.000887256616010398,0.0905699201559463,0.395550692706512,0.0615564170290969,0.68597643675116,-5.12973951176925,3.45753025705105,8.47801125074224
Kuwait,3A,0.799,36259.391,Middle East/Central Asia,HI,3.753,0.0346995082826243,0.00610101871721737,0.00197170996238708,7.79268320572502,0.00365976347479059,0.243153033130991,8.08226823929303,0.623584594719058,0.311122247081064,0.199018623114886,6.19621423304044,0.0760598617535476,0.243153033130991,7.64915259283999,0.0346995082826243,0.00610101871721737,0.00312960717086334,0.323913492372193,0.243153033130991,0.610996659673889,-7.0381559331661,4.54753580894425,12.5191397886244
Kyrgyzstan,2A,0.662,1003.51,Middle East/Central Asia,LI,5.844,0.342306663696675,0.215915819310683,0.00353583148019547,0.570474129835582,0.000305114205949568,0.0625301715103372,1.19506773003942,0.45837368796318,0.224243148318398,0.111094060947527,0.880820543078833,0.0160097365546344,0.0625301715103372,1.75307134837291,0.342306663696675,0.59300513949701,0.0566554450765634,0.0512750531594211,0.0625301715103372,1.10577247294001,-0.6472988754329,1.04222717949467,1.58538161445806
Lao People's Democratic Republic,3A,0.582,1470.5,Asia-Pacific,LM,6.689,0.745564380643855,0.00922909361615954,0.754795058043461,0.100463923920435,0.0127578700417739,0.146023671867143,1.76883399813283,0.769501391060119,0.122167428558953,0.573655690633906,0.152551124562776,0.020102746946092,0.146023671867143,1.78400205362899,0.745564380643855,0.124589215480962,0.782180730008305,0.0329802821336823,0.146023671867143,1.83133828013395,0.0473362265049599,1.06061594714452,0.974152112136542
Latvia,3A,0.828,13786.429,EU-28,HI,1.989,1.42320659388792,0.183005610027031,4.37062729804162,1.26090011721862,0.23852914858215,0.0560185874216115,7.53228735517896,0.981874068738574,0.156168386257033,2.42140958244222,1.80268613856489,0.207638629807605,0.0560185874216115,5.62579539323194,1.42320659388792,0.323417331921265,4.19057063072355,2.01458899511966,0.0560185874216115,8.00780213907401,2.38200674584207,3.34461964171866,0.702539260527044
Lebanon,3A,0.763,7447.364,Middle East/Central Asia,UM,5.612,0.156015117363088,0.0375271150517209,0.00218461406477149,1.51201622316962,0.00443010622022917,0.065033509733105,1.77720668560253,0.596831173042619,0.264855230137972,0.225210764517112,2.15204057613745,0.0499193633373421,0.065033509733105,3.3538906169056,0.156015117363088,0.0375271150517209,0.0459509274511234,0.00608828228782801,0.065033509733105,0.310614951886865,-3.04327566501874,1.99393821662506,10.7975826550912
Lesotho,3A,0.495,1323.238,Africa,LM,2.109,0.0496545291661003,0.417971191094684,0.387027049309347,0.402310067190547,0.0000359476461626079,0.00996992365797577,1.26696870806482,0.196622097532384,0.330424127216854,0.400714155242313,0.514040805873142,0.0106401378709717,0.00996992365797577,1.46241124739364,0.0496545291661003,0.72402547609302,0.00257139310368229,0,0.00996992365797577,0.786221322020779,-0.676189925372861,0.869425395062781,1.86005035278729
