Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Asia,º Asia,1961,Earths,0.0101565280386722,0.0788501479783001,0.0999593961670973,0.0189665263232835,0.0824051793971415,0.0287820796683254,0.31911985757282,,null
Asia,º Asia,1962,Earths,0.0107794724452284,0.0748068162653298,0.103428260378113,0.0196303698469598,0.0808667082608202,0.0283237331431611,0.317835360339613,,null
Asia,º Asia,1963,Earths,0.0109366413108302,0.0804859954173978,0.105886279131926,0.0200365484420577,0.0813669818532455,0.0290511427635913,0.327763588919049,,null
Asia,º Asia,1964,Earths,0.0115802407614107,0.0849695954808838,0.108964152822639,0.0184610229018999,0.0834459087517729,0.0286209612905668,0.336041882009173,,null
Asia,º Asia,1965,Earths,0.0122460851929788,0.091693043734123,0.11155827710294,0.0198364492510567,0.0840509161469847,0.0290969231092233,0.348481694537306,,null
Asia,º Asia,1966,Earths,0.0130678973216875,0.101851776410791,0.115797016313464,0.0205884169959409,0.0842594810050051,0.0298369061781279,0.365401494225017,,null
Asia,º Asia,1967,Earths,0.0136122540225048,0.104827900145492,0.119469217382399,0.0216996443430793,0.0855878037054894,0.0297601568877213,0.374956976486686,,null
Asia,º Asia,1968,Earths,0.0138081104697668,0.113806213466185,0.11943295302159,0.0226110524749923,0.086253676813517,0.0303025962315413,0.386214602477592,,null
Asia,º Asia,1969,Earths,0.0144395508095007,0.129376468231034,0.122598233823734,0.0223227844470193,0.0860779579480832,0.0307424581163266,0.405557453375698,,null
Asia,º Asia,1970,Earths,0.0155249460317612,0.15188389596182,0.130403695588367,0.0221869387237047,0.0863970204891004,0.031165863465578,0.437562360260331,,null
Asia,º Asia,1971,Earths,0.0159599875984134,0.15741623525339,0.130465423105041,0.0219932940253244,0.0848710764133978,0.0300292916916371,0.440735308087203,,null
Asia,º Asia,1972,Earths,0.016057205471194,0.167397056118002,0.127932670559412,0.0250285592485293,0.0875552708049883,0.0308960284233687,0.454866790625494,,null
Asia,º Asia,1973,Earths,0.0170081264215182,0.181967383845619,0.135051188248073,0.0260322253946327,0.0891418724861341,0.0302822186459903,0.479483015041967,,null
Asia,º Asia,1974,Earths,0.0173346705309009,0.182016736373921,0.133886127464313,0.0264618388537989,0.0898335869725073,0.0288330338759847,0.478365994071426,,null
Asia,º Asia,1975,Earths,0.0183388164788294,0.187484598238975,0.13979066098363,0.0255367436310947,0.0886173529633052,0.0301246178563033,0.489892790152137,,null
Asia,º Asia,1976,Earths,0.0188780251499801,0.195665214792904,0.140757860707651,0.0251404027922233,0.0916602826586286,0.0311888064849399,0.503290592586327,,null
Asia,º Asia,1977,Earths,0.0188640519709,0.209671792939963,0.141171942126959,0.0256339798011455,0.0919364084878724,0.0314898950446313,0.51876807037147,,null
Asia,º Asia,1978,Earths,0.0206974514675466,0.219774358412543,0.150627590541453,0.0246733454154617,0.0916149888600318,0.0314675760086743,0.538855310705711,,null
Asia,º Asia,1979,Earths,0.0218084923999797,0.232153695351114,0.155103313867499,0.0255831431580521,0.0936761759174179,0.0326074124427751,0.560932233136838,,null
Asia,º Asia,1980,Earths,0.0210601835213994,0.224062025427453,0.152386275387995,0.0256960214265194,0.0924775614277427,0.0336386213144228,0.549320688505533,,null
Asia,º Asia,1981,Earths,0.0221685805658469,0.216479888556083,0.157792126867231,0.0258312231091881,0.0900937549335388,0.0345516212707436,0.546917195302633,,null
Asia,º Asia,1982,Earths,0.0230723402328019,0.217816305166519,0.162946445854917,0.0264215111809536,0.0901451332861738,0.0345921478999979,0.554993883621363,,null
Asia,º Asia,1983,Earths,0.0241353137101763,0.226429796313443,0.173197004555091,0.0268850327482871,0.0918623026757325,0.0355785764398919,0.578088026442622,,null
Asia,º Asia,1984,Earths,0.0247051108882938,0.238630912058939,0.177903789656852,0.026914863292965,0.0914485607752683,0.0344236816977559,0.594026918370075,,null
Asia,º Asia,1985,Earths,0.0240085352724451,0.239883064752229,0.175671784237784,0.0271239726880862,0.0900212640513055,0.0346489825954427,0.591357603597291,,null
Asia,º Asia,1986,Earths,0.0247396795344262,0.250494629819205,0.178854965392576,0.0282470385769665,0.0908893595234354,0.0351407983091977,0.608366471155807,,null
Asia,º Asia,1987,Earths,0.0254811486975806,0.265514181081432,0.184454610030219,0.029779520362165,0.0925540161759338,0.0360640600578584,0.633847536405189,,null
Asia,º Asia,1988,Earths,0.0255314303260967,0.288064177301037,0.187446957890557,0.0313446103932171,0.0934502933228044,0.0364460590888641,0.662283528322576,,null
Asia,º Asia,1989,Earths,0.026310424448264,0.300278789080682,0.190973375436466,0.0315888893857323,0.0923274832315334,0.0355615323841597,0.677040493966838,,null
Asia,º Asia,1990,Earths,0.027960088336057,0.309758574574498,0.198082893355751,0.0326517257661243,0.0910886710325447,0.0345048401145201,0.694046793179497,,null
Asia,º Asia,1991,Earths,0.0281460720050067,0.329209587167799,0.197514857913835,0.0347089156078711,0.0919075334911564,0.036274554651337,0.717761520837005,,null
Asia,º Asia,1992,Earths,0.0290279207089489,0.360419611882863,0.202915973304967,0.0357701890263505,0.0914796697266551,0.0384358737559175,0.758049238405702,,null
Asia,º Asia,1993,Earths,0.0299071641567971,0.378219843710625,0.205375649780796,0.036183833849139,0.0926372565048052,0.0393183595138451,0.781642107516007,,null
Asia,º Asia,1994,Earths,0.0307787592641545,0.391962583009248,0.208099163444998,0.0386178726091431,0.0916769800565299,0.039892874724248,0.801028233108322,,null
Asia,º Asia,1995,Earths,0.0318263210027968,0.423829741853879,0.216114701801218,0.0408682654536181,0.0919127738191105,0.0401750733123475,0.84472687724297,,null
Asia,º Asia,1996,Earths,0.0330326862463987,0.424503944684033,0.220575495072284,0.041140977576426,0.0920204077563014,0.0397732873426254,0.851046798678068,,null
Asia,º Asia,1997,Earths,0.0334592373114613,0.434138862617731,0.220209797655576,0.0409193691609223,0.0911275794301971,0.0388524118149525,0.85870725799084,,null
Asia,º Asia,1998,Earths,0.0346642662323196,0.422662915263886,0.226305863393823,0.0410004515043197,0.0861953624209828,0.0376474449702707,0.848476303785601,,null
Asia,º Asia,1999,Earths,0.0355364220001414,0.427624691269962,0.232589124106387,0.0420981302027653,0.0877345638307059,0.0383456391831463,0.863928570593108,,null
Asia,º Asia,2000,Earths,0.0354985342907471,0.447582204711086,0.231102264049855,0.0442641313748264,0.0875774101365796,0.0412055400642105,0.887230084627304,,null
Asia,º Asia,2001,Earths,0.0359658113871918,0.460461191846643,0.229482463496587,0.0433897739797696,0.0856239462894187,0.0401812357163099,0.89510442271592,,null
Asia,º Asia,2002,Earths,0.0369794582351343,0.487177140260538,0.230073910669394,0.0443296930200434,0.0888278801916793,0.0393338345131795,0.926721916889969,,null
Asia,º Asia,2003,Earths,0.0372346499981782,0.533842572564687,0.233084034623747,0.0447605092138504,0.0909426636092838,0.0392064755197843,0.97907090552953,,null
Asia,º Asia,2004,Earths,0.0385165113088897,0.575406332945273,0.239833512499588,0.0449596899391437,0.0905189047279471,0.0380375660595498,1.02727251748039,,null
Asia,º Asia,2005,Earths,0.0392221970255901,0.627255286508165,0.24401217910298,0.0453557576257344,0.0895862047904972,0.0381605710928823,1.08359219614585,,null
Asia,º Asia,2006,Earths,0.0408520240717364,0.668272202597845,0.250122578190086,0.0460842015835053,0.0885904234342142,0.0390682823801193,1.13298971225751,,null
Asia,º Asia,2007,Earths,0.0420010448777577,0.714238422803992,0.25680577877581,0.0467051512922548,0.0898133644878974,0.0398530539107932,1.1894168161485,,null
Asia,º Asia,2008,Earths,0.0423991426916511,0.725774274895958,0.255836684942468,0.0459990766183858,0.0907783815627565,0.0394599210532287,1.20024748176445,,null
Asia,º Asia,2009,Earths,0.0432642518617289,0.769115414798798,0.266479602301097,0.046183126082199,0.0928166602363184,0.0405020259303627,1.2583610812105,,null
Asia,º Asia,2010,Earths,0.0448904188069215,0.820645527850686,0.273327933229638,0.0458178857029757,0.0956067105145254,0.0410984561655421,1.32138693227029,,null
Asia,º Asia,2011,Earths,0.0452690061742573,0.866238380558182,0.274719956093872,0.0447906180917286,0.0996611341088574,0.0414220017988017,1.3721010968257,,null
Asia,º Asia,2012,Earths,0.0463187592666876,0.885493574656328,0.281459298712141,0.046947438535161,0.0998824561091299,0.041927912283335,1.40202943956278,,null
Asia,º Asia,2013,Earths,0.0468645477842837,0.892151902241119,0.28268281641292,0.0470647205833468,0.100070805836027,0.0437522085649613,1.41258700142266,,null
Asia,º Asia,2014,Earths,0.0473853174102041,0.899129204291774,0.281589827793443,0.048784320707108,0.100146773018184,0.0440550275542831,1.421090470775,,null
